Año de recolección;__modified;__owner;fuente;servicios;superficie;pais;ciudad;v_suelo;_nomciudad;dist_cdad
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;90;COCHABAMBA;8403,77951
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;95;COCHABAMBA;8217,380427
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;46;COCHABAMBA;8608,035563
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;41;COCHABAMBA;8115,605914
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;76;COCHABAMBA;8151,25153
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;95;COCHABAMBA;8272,803268
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;96;COCHABAMBA;7722,050359
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;95;COCHABAMBA;7624,506942
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;73;COCHABAMBA;7883,309225
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;95;COCHABAMBA;8004,501368
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;64;COCHABAMBA;7800,555186
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;82;COCHABAMBA;8206,680671
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;COCHABAMBA;7604,723745
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;66;COCHABAMBA;6401,139667
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;90;COCHABAMBA;7925,292308
2019;2019-12-01;189513;Oferta publicada;Sin servicios basicos;Hasta 500 m2;BOLIVIA;COCHABAMBA;71;COCHABAMBA;8986,359616
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;100;COLCAPIRHUA;3062,89147
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;COLCAPIRHUA;1676,94411
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;90;COLCAPIRHUA;2600,812713
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;90;COLCAPIRHUA;2716,979023
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;70;COLCAPIRHUA;3212,178992
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;100;COLCAPIRHUA;1979,457176
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;COLCAPIRHUA;1982,758826
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;95;COLCAPIRHUA;2029,232013
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;120;COLCAPIRHUA;1507,220275
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;100;COLCAPIRHUA;1989,179527
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;90;COLCAPIRHUA;1576,12765
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;110;COLCAPIRHUA;1729,351913
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;120;COLCAPIRHUA;757,6026443
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;120;COLCAPIRHUA;1743,976807
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;150;COLCAPIRHUA;2170,440403
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;150;COLCAPIRHUA;2217,756236
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;200;COLCAPIRHUA;2494,210155
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;155;COLCAPIRHUA;2586,223906
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;90;COLCAPIRHUA;1930,215663
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;100;COLCAPIRHUA;1742,146572
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;95;COLCAPIRHUA;1671,785029
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;120;COLCAPIRHUA;1336,075415
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;130;COLCAPIRHUA;2214,267963
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;130;COLCAPIRHUA;2479,107585
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;220;COLCAPIRHUA;2044,849429
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;120;COLCAPIRHUA;1373,901742
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;250;COLCAPIRHUA;2074,436389
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;140;COLCAPIRHUA;2719,152013
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;210;COLCAPIRHUA;1517,66678
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;100;COLCAPIRHUA;998,1866377
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;175;SACABA;2292,63585
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;170;SACABA;2212,53929
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;120;SACABA;2476,333162
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;110;SACABA;2552,166911
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;90;SACABA;2436,583745
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;80;SACABA;2043,498249
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;180;SACABA;2209,110606
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;120;SACABA;2588,857046
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;165;SACABA;2607,094866
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;85;SACABA;2552,589657
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;70;SACABA;2597,339245
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;85;SACABA;2573,094453
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;75;SACABA;2552,951483
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;90;SACABA;2499,807074
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;75;SACABA;2575,995608
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;80;SACABA;2567,805503
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;70;SACABA;2456,615133
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;90;SACABA;2442,832868
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;80;SACABA;2487,122464
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;70;SACABA;2393,367124
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;80;SACABA;2528,509948
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;155;SACABA;2368,577245
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;150;SACABA;2396,3037
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;140;SACABA;2417,923969
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;90;SACABA;2459,331447
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;155;SACABA;2422,07622
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;75;SACABA;2088,928698
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;85;SACABA;2120,132457
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;95;SACABA;2112,889836
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;65;SACABA;2137,983107
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;160;SACABA;2229,170741
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;155;SACABA;2269,826574
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;165;SACABA;2290,784856
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;170;SACABA;2308,749188
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;70;SACABA;2247,321896
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;150;SACABA;2266,24607
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;75;SACABA;2335,971201
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;170;SACABA;2385,190772
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;85;SACABA;2089,16575
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;90;SACABA;2031,08227
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;160;SACABA;2441,952066
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;160;SACABA;2426,829549
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;150;QUILLACOLLO;1575,05658
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1431,512902
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;200;QUILLACOLLO;1494,21814
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;140;QUILLACOLLO;1683,215812
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;140;QUILLACOLLO;1159,493532
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1327,663508
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;200;QUILLACOLLO;1395,41238
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;140;QUILLACOLLO;1480,339817
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;150;QUILLACOLLO;1373,92801
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;135;QUILLACOLLO;1248,981959
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1081,554839
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;135;QUILLACOLLO;1531,183105
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;140;QUILLACOLLO;1338,546416
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;160;QUILLACOLLO;1719,572072
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;185;QUILLACOLLO;1516,485981
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;168;QUILLACOLLO;1588,541561
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;150;QUILLACOLLO;1136,522049
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1404,102177
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;130;QUILLACOLLO;1630,540824
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;160;QUILLACOLLO;1132,216323
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1226,862601
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1244,924352
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;142;QUILLACOLLO;1285,379561
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;160;QUILLACOLLO;1359,708763
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;175;QUILLACOLLO;1245,9858
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;150;QUILLACOLLO;1348,307864
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;130;QUILLACOLLO;1655,485256
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1144,626785
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1300,941871
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;170;QUILLACOLLO;1293,617822
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;160;QUILLACOLLO;1566,808373
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;145;QUILLACOLLO;1212,466949
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;180;QUILLACOLLO;1385,334553
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Mas de 10.000 m2;BOLIVIA;COCHABAMBA;70;VINTO;8542,089331
2019;2019-12-01;189513;Oferta publicada;Sin servicios basicos;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;70;VINTO;8556,52231
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;8503,382439
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;8436,54448
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;8372,751234
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;8539,794248
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;8542,565563
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;8211,306935
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;8198,297277
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;65;VINTO;8486,651832
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;8028,744705
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;70;VINTO;7825,639033
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;55;VINTO;6533,054545
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;6503,55059
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;80;VINTO;2388,000331
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;85;VINTO;2274,652259
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;88;VINTO;2305,651582
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;85;VINTO;2053,616766
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;75;VINTO;2479,783498
2019;2019-12-01;189513;Tercero informante;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;80;VINTO;2484,305029
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;70;VINTO;2065,239214
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;70;VINTO;2095,031776
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;2963,333242
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;3047,763399
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;60;VINTO;3187,802645
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;70;VINTO;5507,260356
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;70;VINTO;3897,433418
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;70;VINTO;4928,641876
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;60;VINTO;3941,709575
2019;2019-12-01;189513;Tercero informante;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;50;VINTO;4388,065385
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;45;VINTO;4236,801556
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;53;VINTO;1984,420619
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;500;VINTO;613,0608078
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;588;VINTO;646,5602662
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;562;VINTO;644,3441578
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;575;VINTO;2055,531317
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;588;VINTO;2023,060237
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;571;VINTO;1679,502405
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;412;VINTO;749,7833756
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;508;VINTO;742,1754943
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;600;VINTO;362,1912843
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;656;VINTO;357,6173055
2019;2019-12-01;189513;Tercero informante;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;165;VINTO;1098,642376
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;28;VINTO;2929,144722
2019;2019-12-01;189513;Oferta publicada;Sin servicios basicos;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;27;VINTO;3430,584031
2019;2019-12-01;189513;Oferta publicada;Sin servicios basicos;Hasta 500 m2;BOLIVIA;COCHABAMBA;146;VINTO;1222,970256
2019;2019-12-01;189513;Tercero informante;Sin servicios basicos;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;30;VINTO;7714,557769
2019;2019-12-01;189513;Oferta publicada;Sin servicios basicos;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;25;VINTO;7578,951243
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;200;TIQUIPAYA;2740,996872
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;85;TIQUIPAYA;2533,803212
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;TIQUIPAYA;2887,982338
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;90;TIQUIPAYA;3088,963556
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;120;TIQUIPAYA;2822,667521
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;300;TIQUIPAYA;2704,16276
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;200;TIQUIPAYA;2416,612457
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;200;TIQUIPAYA;3033,05351
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;250;TIQUIPAYA;2741,800701
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;200;TIQUIPAYA;2590,66709
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;85;TIQUIPAYA;3141,062263
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;110;TIQUIPAYA;2880,961512
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;TIQUIPAYA;2523,575392
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;150;TIQUIPAYA;2367,860467
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;200;TIQUIPAYA;2248,090381
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;95;TIQUIPAYA;2570,361576
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;172;TIQUIPAYA;2106,093965
